Season ;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA
2019;27.05.2020;Union Berlin;Mainz;1;1;D;1;1;D;9;10;4;2;17;18;6;6;4;2;1;0;2,2;3,5;3,1;2,25;3,5;3,1
2019;29.05.2020;Freiburg;Leverkusen;0;1;A;0;0;D;9;7;1;1;8;13;6;6;0;2;0;0;4,75;4,2;1,66;4,75;4;1,7
2019;30.05.2020;Hertha;Augsburg;2;0;H;1;0;H;12;8;6;2;19;7;7;8;3;3;0;0;1,9;3,75;3,75;1,9;3,7;3,7
2019;30.05.2020;Mainz;Hoffenheim;0;1;A;0;1;A;18;13;2;6;18;14;10;7;4;3;0;0;2,75;3,75;2,37;2,85;3,6;2,25
2019;30.05.2020;Schalke 04;Werder Bremen;0;1;A;0;1;A;12;6;1;2;19;16;4;8;5;3;0;0;2,5;3,4;2,8;2,45;3,25;2,8
2019;30.05.2020;Wolfsburg;Ein Frankfurt;1;2;A;0;1;A;19;6;4;3;18;16;4;3;4;6;0;1;1,95;3,75;3,75;1,91;3,7;3,6
2019;30.05.2020;Bayern Munich;Fortuna Dusseldorf;5;0;H;3;0;H;23;7;8;2;9;10;7;2;0;2;0;0;1,08;13;19;1,06;11,5;26
2019;31.05.2020;M'gladbach;Union Berlin;4;1;H;2;0;H;16;13;10;5;13;9;4;3;3;2;0;0;1,5;4,5;6;1,5;4,25;6
2019;31.05.2020;Paderborn;Dortmund;1;6;A;0;0;D;10;16;1;11;4;6;2;8;2;3;0;0;8,5;5,5;1,33;8;5,75;1,3
2019;01.06.2020;FC Koln;RB Leipzig;2;4;A;1;2;A;7;19;5;8;16;7;4;7;2;1;0;0;5,5;4,6;1,53;5,5;4,5;1,5
2019;03.06.2020;Werder Bremen;Ein Frankfurt;0;3;A;0;0;D;11;12;3;4;14;21;5;6;2;1;0;0;2,75;3,4;2,55;2,75;3,5;2,5
2019;05.06.2020;Freiburg;M'gladbach;1;0;H;0;0;D;16;18;6;4;14;14;3;10;4;3;0;1;4,5;4;1,72;4,33;4;1,75
2019;06.06.2020;Ein Frankfurt;Mainz;0;2;A;0;1;A;10;17;0;5;17;15;7;5;3;3;0;0;2;3,75;3,5;2;3,7;3,6
2019;06.06.2020;Fortuna Dusseldorf;Hoffenheim;2;2;D;1;1;D;23;8;4;5;12;15;7;1;4;4;0;1;2,75;3,6;2,4;2,75;3,5;2,5
2019;06.06.2020;Leverkusen;Bayern Munich;2;4;A;1;3;A;10;16;6;10;14;4;6;4;3;3;0;0;6;4,75;1,44;5,5;5;1,5
2019;06.06.2020;RB Leipzig;Paderborn;1;1;D;1;0;H;12;17;5;5;11;14;7;9;2;4;1;0;1,14;8;15;1,14;8,75;18
2019;06.06.2020;Dortmund;Hertha;1;0;H;0;0;D;12;5;3;2;7;11;6;0;0;2;0;0;1,33;5,5;7,5;1,36;5,5;7,5
2019;07.06.2020;Werder Bremen;Wolfsburg;0;1;A;0;0;D;14;18;4;3;17;13;5;4;3;3;0;0;3,6;3,5;2,05;3,7;3,4;2,05
2019;07.06.2020;Union Berlin;Schalke 04;1;1;D;1;1;D;12;5;6;1;19;13;9;4;3;1;0;0;2,37;3,25;3;2,5;3,2;2,95
2019;07.06.2020;Augsburg;FC Koln;1;1;D;0;0;D;18;9;5;2;13;21;9;2;1;3;0;0;2,7;3,5;2,45;2,8;3,4;2,5
2019;12.06.2020;Hoffenheim;RB Leipzig;0;2;A;0;2;A;22;14;7;7;15;18;9;1;2;2;0;0;6,5;5,25;1,4;6,5;5,25;1,42
2019;13.06.2020;FC Koln;Union Berlin;1;2;A;0;1;A;10;7;6;5;18;17;4;6;3;0;0;0;2;3,4;3,75;2,05;3,4;3,75
2019;13.06.2020;Fortuna Dusseldorf;Dortmund;0;1;A;0;0;D;6;5;4;3;6;15;6;1;1;3;0;0;7;5,25;1,36;8;5,25;1,36
2019;13.06.2020;Hertha;Ein Frankfurt;1;4;A;1;0;H;4;18;3;7;14;7;1;5;2;2;1;0;2;3,75;3,4;2,05;3,7;3,4
2019;13.06.2020;Paderborn;Werder Bremen;1;5;A;0;3;A;20;11;8;8;17;18;11;2;6;3;0;0;3;3,75;2,15;3;3,75;2,2
2019;13.06.2020;Wolfsburg;Freiburg;2;2;D;2;1;H;22;10;7;6;17;11;6;5;0;1;0;0;1,7;3,8;4,75;1,72;3,9;4,75
2019;13.06.2020;Bayern Munich;M'gladbach;2;1;H;1;1;D;11;9;6;2;13;10;3;1;0;2;0;0;1,36;5,25;7,5;1,36;5,75;7,25
2019;14.06.2020;Mainz;Augsburg;0;1;A;0;1;A;18;9;4;3;8;14;9;5;2;4;0;0;2,25;3,4;3,1;2,25;3,5;3,1
2019;14.06.2020;Schalke 04;Leverkusen;1;1;D;0;0;D;7;15;4;5;14;7;1;9;4;1;0;0;5,75;4,33;1,53;5,5;4,25;1,57
2019;16.06.2020;M'gladbach;Wolfsburg;3;0;H;2;0;H;11;12;3;2;15;17;5;3;1;4;0;0;2,1;3,75;3,25;2,05;3,7;3,4
2019;16.06.2020;Freiburg;Hertha;2;1;H;0;0;D;17;12;6;5;6;16;5;5;0;2;0;0;2,62;3,6;2,55;2,7;3,5;2,55
2019;16.06.2020;Union Berlin;Paderborn;1;0;H;1;0;H;14;10;6;2;17;16;1;5;0;0;0;0;1,65;4,2;5;1,65;4,2;4,75
2019;16.06.2020;Werder Bremen;Bayern Munich;0;1;A;0;1;A;6;13;1;4;9;13;0;10;2;3;0;1;13;7,5;1,16;13;7;1,2
2019;17.06.2020;Ein Frankfurt;Schalke 04;2;1;H;1;0;H;14;8;4;5;9;16;5;3;3;5;0;1;1,7;4,2;4,5;1,75;3,9;4,5
2019;17.06.2020;Augsburg;Hoffenheim;1;3;A;0;0;D;12;17;5;5;10;14;6;4;2;1;0;0;2,7;3,6;2,5;2,6;3,7;2,55
2019;17.06.2020;Dortmund;Mainz;0;2;A;0;1;A;15;10;5;6;14;13;7;1;6;3;0;0;1,25;6,5;10;1,25;6,5;10,5
2019;17.06.2020;Leverkusen;FC Koln;3;1;H;2;0;H;13;7;6;1;12;16;7;3;2;2;0;0;1,44;4,75;6,5;1,45;4,75;6,5
2019;17.06.2020;RB Leipzig;Fortuna Dusseldorf;2;2;D;0;0;D;14;12;5;2;7;7;5;2;1;0;0;0;1,22;6;12;1,22;6,5;12,5
2019;20.06.2020;Bayern Munich;Freiburg;3;1;H;3;1;H;23;11;8;3;13;8;8;2;0;0;0;0;1,25;6;10;1,25;6;9,75
2019;20.06.2020;FC Koln;Ein Frankfurt;1;1;D;1;0;H;4;9;2;2;8;15;5;9;1;2;0;0;2,7;3,8;2,37;2,55;3,5;2,55
2019;20.06.2020;Fortuna Dusseldorf;Augsburg;1;1;D;1;1;D;8;11;4;3;14;12;5;3;1;0;0;0;1,95;3,75;3,75;1,95;3,7;3,5
2019;20.06.2020;Hertha;Leverkusen;2;0;H;1;0;H;13;12;5;2;14;15;5;4;4;3;0;0;5,25;4,33;1,57;4,2;3,8;1,75
2019;20.06.2020;Hoffenheim;Union Berlin;4;0;H;3;0;H;15;5;8;1;10;15;6;4;1;3;0;0;1,57;4,2;5,5;1,72;3,9;4,25
2019;20.06.2020;Mainz;Werder Bremen;3;1;H;2;0;H;21;19;12;6;12;15;7;8;2;3;0;0;2,6;3,5;2,62;2,5;3,6;2,55
2019;20.06.2020;Paderborn;M'gladbach;1;3;A;0;1;A;11;22;1;10;11;13;3;5;4;2;1;0;9,5;6,5;1,25;8;5,75;1,3
2019;20.06.2020;RB Leipzig;Dortmund;0;2;A;0;1;A;16;11;5;7;13;7;4;1;3;3;0;0;2,25;3,8;2,9;2,3;3,7;2,75
2019;20.06.2020;Schalke 04;Wolfsburg;1;4;A;0;1;A;10;10;3;5;12;16;2;4;4;3;0;0;5,25;4;1,61;5;3,8;1,65
2019;27.06.2020;Augsburg;RB Leipzig;1;2;A;0;1;A;5;14;1;5;11;10;2;8;4;1;0;0;7;5,75;1,36;7;5,25;1,4
2019;27.06.2020;Dortmund;Hoffenheim;0;4;A;0;2;A;7;15;4;7;7;5;2;5;1;0;0;0;1,7;4,5;4,1;1,72;4,5;4
2019;27.06.2020;Ein Frankfurt;Paderborn;3;2;H;2;0;H;12;16;4;5;13;3;6;2;0;1;0;0;1,3;5,75;9;1,33;5,5;8,5
2019;27.06.2020;Freiburg;Schalke 04;4;0;H;2;0;H;15;21;8;5;14;5;1;5;1;0;0;0;1,8;4;4,2;1,83;4;3,9
2019;27.06.2020;Leverkusen;Mainz;1;0;H;1;0;H;13;6;2;1;10;10;11;4;1;1;0;0;1,25;6,5;10;1,26;6,5;9,75
2019;27.06.2020;M'gladbach;Hertha;2;1;H;1;0;H;22;4;8;2;7;15;3;3;1;2;0;0;1,33;5,75;8;1,33;5,75;8
2019;27.06.2020;Union Berlin;Fortuna Dusseldorf;3;0;H;1;0;H;11;25;7;4;15;6;6;10;0;1;0;0;4;3,6;1,9;3,75;3,7;1,95
2019;27.06.2020;Werder Bremen;FC Koln;6;1;H;3;0;H;18;6;9;2;22;16;7;5;1;2;0;0;1,57;4,2;5,25;1,62;4,33;5
2019;27.06.2020;Wolfsburg;Bayern Munich;0;4;A;0;2;A;11;17;4;11;13;9;3;6;3;0;1;0;4,33;4,33;1,7;4,4;4,4;1,67
2020;18.09.2020;Bayern Munich;Schalke 04;8;0;H;3;0;H;22;5;12;1;11;12;9;2;1;2;0;0;1,1;11;21;1,11;11;16,5
2020;19.09.2020;Ein Frankfurt;Bielefeld;1;1;D;0;0;D;18;14;6;4;14;13;14;3;2;2;0;0;1,61;4,2;5,25;1,65;4,1;5
2020;19.09.2020;FC Koln;Hoffenheim;2;3;A;1;2;A;13;13;6;7;12;13;1;6;0;0;0;0;2,6;3,5;2,6;2,55;3,6;2,65
2020;19.09.2020;Stuttgart;Freiburg;2;3;A;0;2;A;22;7;7;6;12;16;7;2;2;2;0;0;2,25;3,5;3,1;2,3;3,4;3,1
2020;19.09.2020;Union Berlin;Augsburg;1;3;A;0;1;A;13;9;3;5;9;9;8;1;2;0;0;0;2,3;3,3;3,2;2,35;3,25;3,2
2020;19.09.2020;Werder Bremen;Hertha;1;4;A;0;2;A;17;13;7;6;13;17;7;4;2;0;0;0;2,6;3,5;2,62;2,65;3,5;2,6
2020;19.09.2020;Dortmund;M'gladbach;3;0;H;1;0;H;9;8;4;2;10;9;1;3;1;1;0;0;1,6;4,33;5;1,62;4,25;5
2020;20.09.2020;RB Leipzig;Mainz;3;1;H;2;0;H;23;8;10;1;5;11;7;5;1;2;0;0;1,33;5,75;8;1,36;5,75;7
2020;20.09.2020;Wolfsburg;Leverkusen;0;0;D;0;0;D;9;6;1;2;13;12;4;4;1;2;0;0;2,87;3,5;2,37;2,95;3,4;2,4
2020;25.09.2020;Hertha;Ein Frankfurt;1;3;A;0;2;A;12;10;6;3;13;16;4;3;3;4;0;0;2,25;3,75;2,9;2,25;3,7;2,95
2020;26.09.2020;Augsburg;Dortmund;2;0;H;1;0;H;6;16;4;7;7;8;3;11;3;4;0;0;7;4,75;1,44;6,75;4,75;1,44
2020;26.09.2020;Bielefeld;FC Koln;1;0;H;0;0;D;7;12;3;2;12;15;4;7;3;3;0;0;2,62;3,5;2,6;2,75;3,5;2,5
2020;26.09.2020;Leverkusen;RB Leipzig;1;1;D;1;1;D;11;7;4;2;16;10;4;1;1;3;0;0;3;3,5;2,3;3;3,5;2,3
2020;26.09.2020;Mainz;Stuttgart;1;4;A;1;1;D;11;15;3;7;10;17;3;9;2;4;1;1;2,37;3,5;2,9;2,35;3,5;2,95
2020;26.09.2020;M'gladbach;Union Berlin;1;1;D;0;0;D;14;15;5;2;11;15;7;5;1;2;0;0;1,44;4,5;7,5;1,45;4,5;7,25
2020;26.09.2020;Schalke 04;Werder Bremen;1;3;A;0;2;A;17;17;4;8;20;14;8;3;7;2;1;0;2,5;3,4;2,8;2,55;3,4;2,75
2020;27.09.2020;Hoffenheim;Bayern Munich;4;1;H;2;1;H;17;14;8;2;15;11;3;5;3;2;0;0;11;7,5;1,2;10;6,75;1,25
2020;27.09.2020;Freiburg;Wolfsburg;1;1;D;1;1;D;21;8;7;2;10;13;9;1;0;3;0;0;3,2;3,3;2,3;3;3,4;2,35
2020;02.10.2020;Union Berlin;Mainz;4;0;H;1;0;H;13;5;7;0;13;11;4;2;1;4;0;0;2,05;3,6;3,4;2,15;3,5;3,3
2020;03.10.2020;Dortmund;Freiburg;4;0;H;1;0;H;16;6;7;2;8;12;3;2;1;1;0;0;1,28;6;9;1,3;5,75;9,5
2020;03.10.2020;Ein Frankfurt;Hoffenheim;2;1;H;0;1;A;16;11;6;4;12;8;5;7;2;3;0;0;2,37;3,7;2,8;2,4;3,6;2,85
2020;03.10.2020;FC Koln;M'gladbach;1;3;A;0;2;A;8;17;3;11;16;12;4;10;3;3;0;0;3,8;4;1,85;4,1;3,9;1,83
2020;03.10.2020;Stuttgart;Leverkusen;1;1;D;0;1;A;11;15;2;7;8;17;7;12;3;2;0;0;3,8;3,8;1,85;3,8;3,8;1,9
2020;03.10.2020;Werder Bremen;Bielefeld;1;0;H;1;0;H;7;10;2;5;12;16;2;1;2;2;0;0;2,15;3,5;3,3;2,15;3,6;3,3
2020;03.10.2020;RB Leipzig;Schalke 04;4;0;H;3;0;H;21;4;7;1;13;10;8;1;1;3;0;0;1,25;6,5;10;1,26;6,25;10,5
2020;04.10.2020;Wolfsburg;Augsburg;0;0;D;0;0;D;17;9;6;1;7;13;12;2;0;1;0;0;2;3,6;3,7;2;3,5;3,75
2020;04.10.2020;Bayern Munich;Hertha;4;3;H;1;0;H;22;9;9;5;13;19;6;1;3;3;0;0;1,16;8;15;1,15;8,5;16
2020;17.10.2020;Augsburg;RB Leipzig;0;2;A;0;1;A;6;15;2;6;9;13;5;8;0;1;0;0;5,75;4,5;1,53;5,5;4,6;1,53
2020;17.10.2020;Freiburg;Werder Bremen;1;1;D;1;1;D;19;14;4;4;10;14;4;4;3;3;0;0;2,25;3,5;3,1;2,25;3,5;3,1
2020;17.10.2020;Hertha;Stuttgart;0;2;A;0;1;A;16;7;4;2;14;10;6;4;2;2;0;0;2,05;3,8;3,3;2,05;3,8;3,3
2020;17.10.2020;Hoffenheim;Dortmund;0;1;A;0;0;D;8;15;3;5;13;11;4;6;1;1;0;0;4;4,33;1,75;4;4,33;1,75
2020;17.10.2020;Mainz;Leverkusen;0;1;A;0;1;A;5;9;0;4;12;6;6;2;3;1;0;0;5,5;4,33;1,57;5,25;4,4;1,57
2020;17.10.2020;Bielefeld;Bayern Munich;1;4;A;0;3;A;11;16;5;10;6;6;6;10;1;0;0;1;13;8,5;1,16;14;7,25;1,19
2020;17.10.2020;M'gladbach;Wolfsburg;1;1;D;0;0;D;13;14;2;5;14;13;5;4;2;2;0;0;1,85;3,8;4;1,85;3,75;4,1
2020;18.10.2020;FC Koln;Ein Frankfurt;1;1;D;0;1;A;9;16;5;4;19;18;2;8;3;2;0;0;3,2;3,8;2,1;3,3;3,7;2,1
2020;18.10.2020;Schalke 04;Union Berlin;1;1;D;0;0;D;8;13;4;7;7;13;5;7;3;1;0;0;2,75;3,25;2,6;2,7;3,25;2,7
2020;23.10.2020;Stuttgart;FC Koln;1;1;D;1;1;D;9;14;4;4;11;13;3;5;2;5;0;0;1,85;3,8;3,8;1,95;3,7;3,7
2020;24.10.2020;Bayern Munich;Ein Frankfurt;5;0;H;2;0;H;20;9;10;2;11;12;10;2;3;0;0;0;1,16;7,5;9;1,22;7;11
2020;24.10.2020;Mainz;M'gladbach;2;3;A;2;1;H;15;21;7;12;18;11;3;7;5;3;0;0;4,75;4,33;1,61;4,75;4,1;1,67
2020;24.10.2020;RB Leipzig;Hertha;2;1;H;1;1;D;29;11;8;3;10;20;7;3;1;4;0;1;1,4;4,5;7;1,45;4,6;7
2020;24.10.2020;Union Berlin;Freiburg;1;1;D;1;1;D;22;8;7;4;9;14;4;2;1;4;0;0;2,3;3,3;3,1;2,3;3,4;3,1
2020;24.10.2020;Dortmund;Schalke 04;3;0;H;0;0;D;17;3;7;0;5;15;7;2;0;1;0;0;1,16;6,5;12;1,2;7;13
2020;25.10.2020;Wolfsburg;Bielefeld;2;1;H;2;0;H;14;8;4;1;12;10;4;3;2;1;0;0;1,65;3,75;5,25;1,67;3,9;5,25
2020;25.10.2020;Werder Bremen;Hoffenheim;1;1;D;1;1;D;5;15;2;6;10;20;1;4;2;2;0;0;3;3,75;2,2;2,95;3,6;2,3
2020;26.10.2020;Leverkusen;Augsburg;3;1;H;1;0;H;15;7;7;3;14;8;3;3;1;2;0;0;1,6;4,2;5,25;1,6;4,25;4,75
2020;30.10.2020;Schalke 04;Stuttgart;1;1;D;1;0;H;9;19;2;5;11;14;3;4;2;2;0;0;3,1;3,6;2,15;3,1;3,6;2,2
2020;31.10.2020;Augsburg;Mainz;3;1;H;1;0;H;14;8;7;4;12;10;4;1;5;1;0;0;2;3,75;3,5;2;3,6;3,7
2020;31.10.2020;Bielefeld;Dortmund;0;2;A;0;0;D;5;21;2;10;12;13;0;12;1;1;0;0;7,5;5;1,4;7,5;5;1,4
2020;31.10.2020;Ein Frankfurt;Werder Bremen;1;1;D;0;0;D;14;9;5;4;12;14;5;3;1;3;0;0;1,72;4;4,5;1,75;4;4,33
2020;31.10.2020;FC Koln;Bayern Munich;1;2;A;0;2;A;9;7;2;5;12;13;5;1;1;2;0;0;12;8;1,18;14,5;8;1,17
2020;31.10.2020;M'gladbach;RB Leipzig;1;0;H;0;0;D;5;15;4;3;13;17;2;4;2;4;0;0;3;3,6;2,25;2,9;3,7;2,3
2020;01.11.2020;Freiburg;Leverkusen;2;4;A;1;2;A;8;18;5;7;10;11;4;6;2;2;0;0;3,8;3,5;1,95;3,8;3,5;1,91
2020;01.11.2020;Hertha;Wolfsburg;1;1;D;1;1;D;18;11;5;4;8;15;8;6;3;1;0;0;2,62;3,5;2,55;2,7;3,5;2,55
2020;02.11.2020;Hoffenheim;Union Berlin;1;3;A;0;0;D;10;9;5;6;19;13;3;6;1;2;1;0;1,85;4;3,8;1,85;3,9;4
2020;06.11.2020;Werder Bremen;FC Koln;1;1;D;0;0;D;18;8;4;1;20;20;1;3;2;2;0;0;2,37;3,6;2,87;2,4;3,6;2,8
2020;07.11.2020;Augsburg;Hertha;0;3;A;0;1;A;10;12;2;6;12;10;2;6;3;0;0;0;2,9;3,5;2,3;2,9;3,6;2,35
2020;07.11.2020;Mainz;Schalke 04;2;2;D;2;1;H;14;22;7;3;19;13;4;9;1;1;0;0;2,1;3,4;3,4;2,2;3,5;3,2
2020;07.11.2020;RB Leipzig;Freiburg;3;0;H;1;0;H;15;8;7;3;14;14;3;4;2;3;0;0;1,36;4,75;9;1,33;5;10,5
2020;07.11.2020;Stuttgart;Ein Frankfurt;2;2;D;2;0;H;16;15;5;8;14;16;10;8;2;4;0;0;2,55;3,6;2,5;2,75;3,5;2,5
2020;07.11.2020;Union Berlin;Bielefeld;5;0;H;3;0;H;9;5;8;1;17;9;5;1;0;1;0;0;1,83;3,75;4,2;1,83;3,75;4,2
2020;07.11.2020;Dortmund;Bayern Munich;2;3;A;1;1;D;15;16;5;8;15;7;4;3;2;2;0;0;4;4,33;1,75;4;4,2;1,78
2020;08.11.2020;Wolfsburg;Hoffenheim;2;1;H;2;0;H;14;17;8;5;15;14;3;7;1;3;0;0;2,1;3,6;3,25;2,15;3,6;3,25
2020;08.11.2020;Leverkusen;M'gladbach;4;3;H;2;2;D;15;15;5;6;15;12;6;2;4;2;0;0;2,2;3,5;3;2,3;3,5;3
2020;21.11.2020;Bayern Munich;Werder Bremen;1;1;D;0;1;A;15;9;3;4;10;10;7;3;1;3;0;0;1,1;10;23;1,12;9,75;17,5
2020;21.11.2020;Bielefeld;Leverkusen;1;2;A;0;1;A;1;10;1;4;6;10;0;10;0;1;0;0;5,75;4,6;1,5;5,75;4,2;1,57
2020;21.11.2020;Hoffenheim;Stuttgart;3;3;D;1;2;A;13;20;8;9;15;18;3;4;3;2;0;0;2,3;3,75;2,8;2,3;3,75;2,7
2020;21.11.2020;M'gladbach;Augsburg;1;1;D;1;0;H;15;10;6;5;7;12;2;1;1;4;0;1;1,5;4,5;6;1,5;4,75;5,75
2020;21.11.2020;Schalke 04;Wolfsburg;0;2;A;0;2;A;13;19;6;8;12;11;6;4;0;1;0;0;3,8;3,6;1,95;3,75;3,5;2
2020;21.11.2020;Ein Frankfurt;RB Leipzig;1;1;D;1;0;H;8;10;3;3;18;12;5;6;3;2;0;0;3,8;4;1,85;4;3,6;1,91
2020;21.11.2020;Hertha;Dortmund;2;5;A;1;0;H;9;15;3;8;12;17;4;3;1;1;0;0;4,5;4,33;1,65;5;4,4;1,6
2020;22.11.2020;Freiburg;Mainz;1;3;A;0;3;A;19;22;6;8;6;12;9;4;0;1;0;0;2,05;3,6;3,4;2,1;3,5;3,5
2020;22.11.2020;FC Koln;Union Berlin;1;2;A;1;1;D;10;10;4;3;12;15;5;4;1;2;0;0;2,7;3,4;2,6;2,65;3,5;2,6
2020;27.11.2020;Wolfsburg;Werder Bremen;5;3;H;3;2;H;12;5;6;4;12;12;0;5;2;3;0;1;1,8;3,6;4,33;1,87;3,7;4,1
2020;28.11.2020;Augsburg;Freiburg;1;1;D;0;0;D;10;10;2;5;15;8;4;1;3;1;0;0;2,37;3,5;2,9;2,4;3,4;2,95
2020;28.11.2020;Dortmund;FC Koln;1;2;A;0;1;A;14;7;4;5;11;10;6;2;1;2;0;0;1,2;7;13;1,22;7;12
2020;28.11.2020;RB Leipzig;Bielefeld;2;1;H;1;0;H;15;13;7;3;13;15;6;7;2;2;0;0;1,2;7;13;1,22;6,75;11,5
2020;28.11.2020;Stuttgart;Bayern Munich;1;3;A;1;2;A;15;14;4;6;11;13;4;3;0;0;0;0;9;6,25;1,28;8,75;6,5;1,28
2020;28.11.2020;Union Berlin;Ein Frankfurt;3;3;D;2;2;D;15;12;7;5;12;16;4;5;2;3;0;0;2,5;3,4;2,7;2,5;3,5;2,75
2020;28.11.2020;M'gladbach;Schalke 04;4;1;H;2;1;H;19;13;9;2;8;14;5;4;2;3;0;0;1,33;5,25;9;1,36;5,25;8
2020;29.11.2020;Leverkusen;Hertha;0;0;D;0;0;D;14;5;2;3;16;19;6;1;2;1;0;0;1,72;4;4,5;1,78;3,8;4,5
2020;29.11.2020;Mainz;Hoffenheim;1;1;D;1;0;H;10;9;4;5;16;10;11;5;0;0;0;1;3,25;3,8;2,05;3,3;3,6;2,15
2020;04.12.2020;Hertha;Union Berlin;3;1;H;0;1;A;10;4;7;1;15;9;9;2;1;3;0;1;2,5;3,5;2,75;2,55;3,3;2,8
2020;05.12.2020;Bielefeld;Mainz;2;1;H;2;0;H;11;15;5;5;16;18;2;3;3;2;0;0;2,87;3,5;2,4;2,85;3,5;2,4
2020;05.12.2020;Ein Frankfurt;Dortmund;1;1;D;1;0;H;9;16;1;5;14;6;6;5;6;1;0;0;3,5;4;1,95;3,5;4;1,95
2020;05.12.2020;FC Koln;Wolfsburg;2;2;D;2;1;H;6;16;3;6;12;11;3;8;0;1;0;0;3,6;3,6;2;3,6;3,5;2,05
2020;05.12.2020;Freiburg;M'gladbach;2;2;D;1;1;D;22;11;7;4;12;19;5;5;1;2;0;0;3,6;3,75;1,95;3,9;3,75;1,9
2020;05.12.2020;Bayern Munich;RB Leipzig;3;3;D;2;2;D;10;8;6;4;5;8;10;2;0;1;0;0;1,36;5,75;7;1,4;5,5;6,5
2020;06.12.2020;Werder Bremen;Stuttgart;1;2;A;0;1;A;14;11;4;7;10;15;2;4;4;4;0;0;2,8;3,5;2,45;2,75;3,5;2,5
2020;06.12.2020;Schalke 04;Leverkusen;0;3;A;0;1;A;13;24;4;9;17;11;2;8;2;3;0;0;6,5;4,33;1,5;6,5;4,5;1,48
2020;07.12.2020;Hoffenheim;Augsburg;3;1;H;1;1;D;10;13;7;3;15;9;4;3;0;1;0;0;1,83;4,2;3,8;1,85;3,8;4
2020;11.12.2020;Wolfsburg;Ein Frankfurt;2;1;H;0;0;D;16;7;8;4;10;12;8;1;5;2;0;0;2,3;3,6;2,8;2,3;3,7;2,9
2020;12.12.2020;Dortmund;Stuttgart;1;5;A;1;1;D;12;18;4;10;11;13;8;2;2;3;0;0;1,5;4,5;6;1,53;4,5;5,75
2020;12.12.2020;Freiburg;Bielefeld;2;0;H;0;0;D;16;5;7;1;16;13;5;4;3;0;0;0;1,75;3,8;4,5;1,75;3,9;4,5
2020;12.12.2020;Mainz;FC Koln;0;1;A;0;0;D;15;9;4;6;15;11;5;3;4;4;0;1;2,37;3,6;2,87;2,45;3,4;2,85
2020;12.12.2020;M'gladbach;Hertha;1;1;D;0;0;D;17;9;4;3;9;18;13;2;3;2;0;0;1,9;4;3,6;1,95;3,6;3,8
2020;12.12.2020;RB Leipzig;Werder Bremen;2;0;H;2;0;H;15;7;7;2;17;12;1;6;3;1;0;0;1,36;5;8,5;1,36;5;8,75
2020;12.12.2020;Union Berlin;Bayern Munich;1;1;D;1;0;H;13;15;6;5;17;8;4;7;3;2;0;0;8,5;6;1,28;9;6;1,3
2020;13.12.2020;Augsburg;Schalke 04;2;2;D;1;0;H;8;15;4;4;17;13;2;3;3;4;1;0;1,9;3,75;3,8;1,95;3,6;3,8
2020;13.12.2020;Leverkusen;Hoffenheim;4;1;H;2;0;H;13;11;8;4;12;13;6;5;3;6;0;2;1,75;4,33;4;1,78;4;4,2
2020;15.12.2020;Ein Frankfurt;M'gladbach;3;3;D;3;1;H;11;8;4;4;18;15;4;5;6;4;1;0;2,62;3,8;2,45;2,75;3,7;2,4
2020;15.12.2020;Hertha;Mainz;0;0;D;0;0;D;9;5;0;0;17;11;5;4;3;1;0;0;1,72;4;4,5;1,75;4;4,4
2020;15.12.2020;Stuttgart;Union Berlin;2;2;D;0;1;A;13;15;6;6;15;14;2;3;3;3;0;0;2,05;3,6;3,4;2,1;3,6;3,4
2020;15.12.2020;Werder Bremen;Dortmund;1;2;A;1;1;D;7;15;3;9;10;13;4;4;3;2;0;0;5,5;5;1,5;6;4,6;1,5
2020;16.12.2020;Schalke 04;Freiburg;0;2;A;0;0;D;10;11;2;5;15;9;2;3;2;1;0;0;2,9;3,5;2,3;2,95;3,5;2,35
2020;16.12.2020;Bayern Munich;Wolfsburg;2;1;H;1;1;D;13;17;2;7;14;16;7;7;3;1;0;0;1,33;5,5;8,5;1,35;5,25;8,25
2020;16.12.2020;Bielefeld;Augsburg;0;1;A;0;0;D;12;8;2;2;14;15;1;3;1;2;0;0;2,87;3,3;2,5;2,9;3,2;2,55
2020;16.12.2020;FC Koln;Leverkusen;0;4;A;0;2;A;7;14;1;7;12;12;2;6;1;1;0;0;5;4,2;1,61;4,75;4,1;1,67
2020;16.12.2020;Hoffenheim;RB Leipzig;0;1;A;0;0;D;7;4;3;3;16;14;5;5;2;0;0;0;4,5;4,5;1,6;4,75;4,6;1,6
2020;18.12.2020;Union Berlin;Dortmund;2;1;H;0;0;D;12;16;5;4;9;7;8;6;1;1;0;0;4,75;4;1,65;5;4;1,67
2020;19.12.2020;Augsburg;Ein Frankfurt;0;2;A;0;0;D;15;15;4;6;9;10;2;4;1;4;0;0;3,8;3,75;1,95;3,75;3,7;1,95
2020;19.12.2020;Mainz;Werder Bremen;0;1;A;0;0;D;9;13;1;7;15;11;2;5;2;2;0;0;2,37;3,5;2,9;2,5;3,2;3
2020;19.12.2020;M'gladbach;Hoffenheim;1;2;A;1;0;H;15;14;5;5;13;22;3;3;1;3;1;0;1,9;4,2;3,5;1,87;4,1;3,7
